MAZ,TAZ,PUMA5CE00,COUNTYFP,MTCCountyID,COUNTYNAME
13028,50,2202,75,1,San Francisco
13029,50,2202,75,1,San Francisco
13473,50,2202,75,1,San Francisco
13474,50,2202,75,1,San Francisco
13634,50,2202,75,1,San Francisco
14582,50,2202,75,1,San Francisco
15640,50,2202,75,1,San Francisco
15641,50,2202,75,1,San Francisco
16047,50,2202,75,1,San Francisco
16246,50,2202,75,1,San Francisco
16460,50,2202,75,1,San Francisco
16571,50,2202,75,1,San Francisco
16700,50,2202,75,1,San Francisco
16945,50,2202,75,1,San Francisco
16993,50,2202,75,1,San Francisco
16998,50,2202,75,1,San Francisco
17066,50,2202,75,1,San Francisco
17069,50,2202,75,1,San Francisco
17313,50,2202,75,1,San Francisco
10160,51,2202,75,1,San Francisco
10161,51,2202,75,1,San Francisco
10162,51,2202,75,1,San Francisco
11120,51,2202,75,1,San Francisco
11661,51,2202,75,1,San Francisco
11752,51,2202,75,1,San Francisco
12601,51,2202,75,1,San Francisco
12602,51,2202,75,1,San Francisco
12604,51,2202,75,1,San Francisco
14394,51,2202,75,1,San Francisco
14396,51,2202,75,1,San Francisco
15566,51,2202,75,1,San Francisco
15638,51,2202,75,1,San Francisco
15639,51,2202,75,1,San Francisco
16020,51,2202,75,1,San Francisco
16242,51,2202,75,1,San Francisco
16455,51,2202,75,1,San Francisco
16456,51,2202,75,1,San Francisco
16569,51,2202,75,1,San Francisco
16626,51,2202,75,1,San Francisco
16992,51,2202,75,1,San Francisco
10147,52,2201,75,1,San Francisco
10380,52,2201,75,1,San Francisco
11419,52,2201,75,1,San Francisco
11569,52,2201,75,1,San Francisco
10476,53,2201,75,1,San Francisco
10769,53,2201,75,1,San Francisco
13189,53,2201,75,1,San Francisco
14200,53,2201,75,1,San Francisco
16261,53,2201,75,1,San Francisco
10249,54,2201,75,1,San Francisco
10250,54,2201,75,1,San Francisco
10252,54,2201,75,1,San Francisco
14058,54,2201,75,1,San Francisco
14190,54,2201,75,1,San Francisco
14191,54,2201,75,1,San Francisco
14564,54,2201,75,1,San Francisco
14611,54,2201,75,1,San Francisco
14612,54,2201,75,1,San Francisco
14652,54,2201,75,1,San Francisco
14653,54,2201,75,1,San Francisco
15011,54,2201,75,1,San Francisco
15012,54,2201,75,1,San Francisco
15013,54,2201,75,1,San Francisco
15190,54,2201,75,1,San Francisco
15191,54,2201,75,1,San Francisco
15192,54,2201,75,1,San Francisco
15311,54,2201,75,1,San Francisco
15422,54,2201,75,1,San Francisco
15559,54,2201,75,1,San Francisco
15713,54,2201,75,1,San Francisco
15714,54,2201,75,1,San Francisco
15716,54,2201,75,1,San Francisco
15721,54,2201,75,1,San Francisco
15722,54,2201,75,1,San Francisco
15723,54,2201,75,1,San Francisco
15979,54,2201,75,1,San Francisco
16198,54,2201,75,1,San Francisco
16199,54,2201,75,1,San Francisco
16200,54,2201,75,1,San Francisco
16201,54,2201,75,1,San Francisco
16315,54,2201,75,1,San Francisco
16316,54,2201,75,1,San Francisco
16317,54,2201,75,1,San Francisco
16318,54,2201,75,1,San Francisco
16319,54,2201,75,1,San Francisco
16321,54,2201,75,1,San Francisco
10247,55,2201,75,1,San Francisco
10248,55,2201,75,1,San Francisco
10251,55,2201,75,1,San Francisco
10585,55,2201,75,1,San Francisco
10586,55,2201,75,1,San Francisco
11060,55,2201,75,1,San Francisco
14189,55,2201,75,1,San Francisco
14226,55,2201,75,1,San Francisco
14436,55,2201,75,1,San Francisco
14562,55,2201,75,1,San Francisco
15188,55,2201,75,1,San Francisco
15557,55,2201,75,1,San Francisco
15710,55,2201,75,1,San Francisco
15715,55,2201,75,1,San Francisco
15717,55,2201,75,1,San Francisco
15976,55,2201,75,1,San Francisco
16260,55,2201,75,1,San Francisco
16312,55,2201,75,1,San Francisco
16313,55,2201,75,1,San Francisco
16320,55,2201,75,1,San Francisco
15829,56,2201,75,1,San Francisco
13614,57,2201,75,1,San Francisco
13714,57,2201,75,1,San Francisco
13719,57,2201,75,1,San Francisco
13782,57,2201,75,1,San Francisco
13783,57,2201,75,1,San Francisco
13785,57,2201,75,1,San Francisco
14048,57,2201,75,1,San Francisco
14773,57,2201,75,1,San Francisco
14781,57,2201,75,1,San Francisco
14827,57,2201,75,1,San Francisco
14830,57,2201,75,1,San Francisco
14950,57,2201,75,1,San Francisco
15304,57,2201,75,1,San Francisco
10885,58,2201,75,1,San Francisco
10887,58,2201,75,1,San Francisco
12134,58,2201,75,1,San Francisco
12138,58,2201,75,1,San Francisco
13786,58,2201,75,1,San Francisco
14049,58,2201,75,1,San Francisco
14128,58,2201,75,1,San Francisco
14825,58,2201,75,1,San Francisco
14951,58,2201,75,1,San Francisco
14952,58,2201,75,1,San Francisco
15610,58,2201,75,1,San Francisco
15611,58,2201,75,1,San Francisco
15614,58,2201,75,1,San Francisco
15615,58,2201,75,1,San Francisco
16022,58,2201,75,1,San Francisco
16249,58,2201,75,1,San Francisco
16250,58,2201,75,1,San Francisco
16395,58,2201,75,1,San Francisco
17091,58,2201,75,1,San Francisco
17092,58,2201,75,1,San Francisco
17098,58,2201,75,1,San Francisco
10210,59,2201,75,1,San Francisco
10211,59,2201,75,1,San Francisco
10212,59,2201,75,1,San Francisco
10253,59,2201,75,1,San Francisco
10587,59,2201,75,1,San Francisco
10884,59,2201,75,1,San Francisco
10886,59,2201,75,1,San Francisco
11002,59,2201,75,1,San Francisco
11004,59,2201,75,1,San Francisco
11686,59,2201,75,1,San Francisco
11687,59,2201,75,1,San Francisco
12086,59,2201,75,1,San Francisco
12135,59,2201,75,1,San Francisco
12136,59,2201,75,1,San Francisco
12137,59,2201,75,1,San Francisco
12509,59,2201,75,1,San Francisco
12561,59,2201,75,1,San Francisco
12562,59,2201,75,1,San Francisco
14505,59,2201,75,1,San Francisco
14508,59,2201,75,1,San Francisco
15194,59,2201,75,1,San Francisco
15195,59,2201,75,1,San Francisco
15196,59,2201,75,1,San Francisco
15613,59,2201,75,1,San Francisco
15983,59,2201,75,1,San Francisco
16203,59,2201,75,1,San Francisco
16323,59,2201,75,1,San Francisco
16324,59,2201,75,1,San Francisco
16325,59,2201,75,1,San Francisco
16393,59,2201,75,1,San Francisco
16557,59,2201,75,1,San Francisco
16558,59,2201,75,1,San Francisco
17090,59,2201,75,1,San Francisco
17094,59,2201,75,1,San Francisco
17095,59,2201,75,1,San Francisco
17096,59,2201,75,1,San Francisco
17097,59,2201,75,1,San Francisco
10213,60,2201,75,1,San Francisco
10214,60,2201,75,1,San Francisco
10215,60,2201,75,1,San Francisco
10466,60,2201,75,1,San Francisco
10524,60,2201,75,1,San Francisco
11523,60,2201,75,1,San Francisco
11524,60,2201,75,1,San Francisco
12141,60,2201,75,1,San Francisco
12207,60,2201,75,1,San Francisco
12208,60,2201,75,1,San Francisco
12209,60,2201,75,1,San Francisco
16562,60,2201,75,1,San Francisco
16563,60,2201,75,1,San Francisco
16564,60,2201,75,1,San Francisco
16842,60,2201,75,1,San Francisco
17015,60,2201,75,1,San Francisco
17016,60,2201,75,1,San Francisco
17099,60,2201,75,1,San Francisco
11006,61,2201,75,1,San Francisco
11522,61,2201,75,1,San Francisco
11847,61,2201,75,1,San Francisco
12139,61,2201,75,1,San Francisco
12140,61,2201,75,1,San Francisco
12202,61,2201,75,1,San Francisco
12203,61,2201,75,1,San Francisco
12563,61,2201,75,1,San Francisco
12564,61,2201,75,1,San Francisco
12720,61,2201,75,1,San Francisco
13906,61,2201,75,1,San Francisco
14438,61,2201,75,1,San Francisco
14439,61,2201,75,1,San Francisco
14510,61,2201,75,1,San Francisco
16559,61,2201,75,1,San Francisco
16560,61,2201,75,1,San Francisco
16561,61,2201,75,1,San Francisco
16840,61,2201,75,1,San Francisco
10467,62,2201,75,1,San Francisco
11200,62,2201,75,1,San Francisco
11901,62,2201,75,1,San Francisco
11902,62,2201,75,1,San Francisco
12201,62,2201,75,1,San Francisco
12204,62,2201,75,1,San Francisco
12211,62,2201,75,1,San Francisco
13715,62,2201,75,1,San Francisco
13717,62,2201,75,1,San Francisco
13718,62,2201,75,1,San Francisco
14053,62,2201,75,1,San Francisco
14054,62,2201,75,1,San Francisco
14056,62,2201,75,1,San Francisco
14605,62,2201,75,1,San Francisco
14606,62,2201,75,1,San Francisco
14780,62,2201,75,1,San Francisco
14782,62,2201,75,1,San Francisco
14783,62,2201,75,1,San Francisco
14957,62,2201,75,1,San Francisco
14958,62,2201,75,1,San Francisco
15305,62,2201,75,1,San Francisco
15307,62,2201,75,1,San Francisco
15309,62,2201,75,1,San Francisco
16256,62,2201,75,1,San Francisco
16257,62,2201,75,1,San Francisco
16258,62,2201,75,1,San Francisco
16259,62,2201,75,1,San Francisco
16265,62,2201,75,1,San Francisco
16397,62,2201,75,1,San Francisco
17286,62,2201,75,1,San Francisco
10468,63,2201,75,1,San Francisco
10469,63,2201,75,1,San Francisco
10470,63,2201,75,1,San Francisco
10472,63,2201,75,1,San Francisco
10473,63,2201,75,1,San Francisco
10474,63,2201,75,1,San Francisco
10523,63,2201,75,1,San Francisco
10525,63,2201,75,1,San Francisco
10526,63,2201,75,1,San Francisco
11005,63,2201,75,1,San Francisco
11062,63,2201,75,1,San Francisco
11525,63,2201,75,1,San Francisco
11527,63,2201,75,1,San Francisco
11903,63,2201,75,1,San Francisco
11907,63,2201,75,1,San Francisco
11908,63,2201,75,1,San Francisco
12205,63,2201,75,1,San Francisco
12210,63,2201,75,1,San Francisco
13908,63,2201,75,1,San Francisco
16263,63,2201,75,1,San Francisco
16268,63,2201,75,1,San Francisco
16328,63,2201,75,1,San Francisco
16329,63,2201,75,1,San Francisco
16332,63,2201,75,1,San Francisco
10335,64,2201,75,1,San Francisco
10528,64,2201,75,1,San Francisco
10529,64,2201,75,1,San Francisco
10705,64,2201,75,1,San Francisco
10761,64,2201,75,1,San Francisco
10837,64,2201,75,1,San Francisco
10838,64,2201,75,1,San Francisco
11008,64,2201,75,1,San Francisco
11063,64,2201,75,1,San Francisco
11190,64,2201,75,1,San Francisco
13187,64,2201,75,1,San Francisco
14667,64,2201,75,1,San Francisco
14893,64,2201,75,1,San Francisco
15026,64,2201,75,1,San Francisco
15142,64,2201,75,1,San Francisco
15143,64,2201,75,1,San Francisco
15145,64,2201,75,1,San Francisco
15507,64,2201,75,1,San Francisco
15508,64,2201,75,1,San Francisco
16088,64,2201,75,1,San Francisco
16270,64,2201,75,1,San Francisco
16331,64,2201,75,1,San Francisco
16607,64,2201,75,1,San Francisco
16608,64,2201,75,1,San Francisco
16924,64,2201,75,1,San Francisco
16925,64,2201,75,1,San Francisco
17143,64,2201,75,1,San Francisco
17147,64,2201,75,1,San Francisco
10266,65,2201,75,1,San Francisco
10413,65,2201,75,1,San Francisco
10414,65,2201,75,1,San Francisco
10527,65,2201,75,1,San Francisco
10706,65,2201,75,1,San Francisco
11280,65,2201,75,1,San Francisco
12212,65,2201,75,1,San Francisco
14634,65,2201,75,1,San Francisco
14635,65,2201,75,1,San Francisco
14709,65,2201,75,1,San Francisco
14710,65,2201,75,1,San Francisco
14961,65,2201,75,1,San Francisco
15158,65,2201,75,1,San Francisco
15212,65,2201,75,1,San Francisco
15213,65,2201,75,1,San Francisco
15246,65,2201,75,1,San Francisco
15310,65,2201,75,1,San Francisco
15456,65,2201,75,1,San Francisco
15687,65,2201,75,1,San Francisco
15735,65,2201,75,1,San Francisco
15736,65,2201,75,1,San Francisco
15737,65,2201,75,1,San Francisco
15992,65,2201,75,1,San Francisco
16267,65,2201,75,1,San Francisco
16748,65,2201,75,1,San Francisco
10334,66,2201,75,1,San Francisco
10762,66,2201,75,1,San Francisco
10763,66,2201,75,1,San Francisco
11192,66,2201,75,1,San Francisco
11746,66,2201,75,1,San Francisco
13142,66,2201,75,1,San Francisco
14392,66,2201,75,1,San Francisco
15124,66,2201,75,1,San Francisco
15125,66,2201,75,1,San Francisco
15632,66,2201,75,1,San Francisco
16089,66,2201,75,1,San Francisco
16129,66,2201,75,1,San Francisco
16181,66,2201,75,1,San Francisco
16183,66,2201,75,1,San Francisco
16609,66,2201,75,1,San Francisco
16749,66,2201,75,1,San Francisco
16750,66,2201,75,1,San Francisco
17144,66,2201,75,1,San Francisco
10030,67,2201,75,1,San Francisco
10764,67,2201,75,1,San Francisco
10766,67,2201,75,1,San Francisco
10767,67,2201,75,1,San Francisco
10768,67,2201,75,1,San Francisco
11065,67,2201,75,1,San Francisco
11191,67,2201,75,1,San Francisco
12515,67,2201,75,1,San Francisco
14962,67,2201,75,1,San Francisco
15915,67,2201,75,1,San Francisco
15916,67,2201,75,1,San Francisco
15917,67,2201,75,1,San Francisco
15918,67,2201,75,1,San Francisco
16091,67,2201,75,1,San Francisco
16092,67,2201,75,1,San Francisco
16093,67,2201,75,1,San Francisco
16610,67,2201,75,1,San Francisco
17145,67,2201,75,1,San Francisco
17146,67,2201,75,1,San Francisco
17371,67,2201,75,1,San Francisco
10765,68,2201,75,1,San Francisco
10835,68,2201,75,1,San Francisco
11064,68,2201,75,1,San Francisco
11628,68,2201,75,1,San Francisco
11629,68,2201,75,1,San Francisco
11630,68,2201,75,1,San Francisco
11915,68,2201,75,1,San Francisco
11966,68,2201,75,1,San Francisco
14895,68,2201,75,1,San Francisco
15154,68,2201,75,1,San Francisco
15156,68,2201,75,1,San Francisco
15932,68,2201,75,1,San Francisco
16340,68,2201,75,1,San Francisco
16341,68,2201,75,1,San Francisco
16383,68,2201,75,1,San Francisco
17148,68,2201,75,1,San Francisco
17157,68,2201,75,1,San Francisco
10834,69,2201,75,1,San Francisco
10899,69,2201,75,1,San Francisco
10902,69,2201,75,1,San Francisco
10957,69,2201,75,1,San Francisco
10959,69,2201,75,1,San Francisco
10961,69,2201,75,1,San Francisco
11014,69,2201,75,1,San Francisco
11916,69,2201,75,1,San Francisco
11920,69,2201,75,1,San Francisco
11967,69,2201,75,1,San Francisco
12221,69,2201,75,1,San Francisco
12514,69,2201,75,1,San Francisco
12517,69,2201,75,1,San Francisco
12522,69,2201,75,1,San Francisco
12665,69,2201,75,1,San Francisco
13185,69,2201,75,1,San Francisco
13186,69,2201,75,1,San Francisco
13571,69,2201,75,1,San Francisco
13703,69,2201,75,1,San Francisco
14131,69,2201,75,1,San Francisco
14197,69,2201,75,1,San Francisco
14749,69,2201,75,1,San Francisco
14753,69,2201,75,1,San Francisco
14794,69,2201,75,1,San Francisco
14795,69,2201,75,1,San Francisco
14924,69,2201,75,1,San Francisco
16346,69,2201,75,1,San Francisco
16408,69,2201,75,1,San Francisco
16409,69,2201,75,1,San Francisco
16410,69,2201,75,1,San Francisco
16411,69,2201,75,1,San Francisco
10200,70,2201,75,1,San Francisco
10594,70,2201,75,1,San Francisco
11013,70,2201,75,1,San Francisco
11080,70,2201,75,1,San Francisco
11081,70,2201,75,1,San Francisco
11666,70,2201,75,1,San Francisco
11678,70,2201,75,1,San Francisco
12103,70,2201,75,1,San Francisco
12104,70,2201,75,1,San Francisco
12173,70,2201,75,1,San Francisco
12223,70,2201,75,1,San Francisco
12226,70,2201,75,1,San Francisco
12518,70,2201,75,1,San Francisco
12599,70,2201,75,1,San Francisco
12600,70,2201,75,1,San Francisco
14532,70,2201,75,1,San Francisco
15569,70,2201,75,1,San Francisco
15633,70,2201,75,1,San Francisco
16015,70,2201,75,1,San Francisco
16052,70,2201,75,1,San Francisco
16382,70,2201,75,1,San Francisco
16531,70,2201,75,1,San Francisco
16627,70,2201,75,1,San Francisco
16628,70,2201,75,1,San Francisco
16738,70,2201,75,1,San Francisco
16986,70,2201,75,1,San Francisco
16987,70,2201,75,1,San Francisco
17060,70,2201,75,1,San Francisco
17081,70,2201,75,1,San Francisco
17116,70,2201,75,1,San Francisco
17117,70,2201,75,1,San Francisco
17118,70,2201,75,1,San Francisco
17126,70,2201,75,1,San Francisco
17127,70,2201,75,1,San Francisco
10359,71,2201,75,1,San Francisco
10790,71,2201,75,1,San Francisco
10791,71,2201,75,1,San Francisco
11216,71,2201,75,1,San Francisco
11747,71,2201,75,1,San Francisco
12170,71,2201,75,1,San Francisco
12171,71,2201,75,1,San Francisco
12172,71,2201,75,1,San Francisco
12225,71,2201,75,1,San Francisco
13636,71,2201,75,1,San Francisco
13637,71,2201,75,1,San Francisco
14851,71,2201,75,1,San Francisco
14852,71,2201,75,1,San Francisco
15126,71,2201,75,1,San Francisco
16016,71,2201,75,1,San Francisco
16050,71,2201,75,1,San Francisco
16051,71,2201,75,1,San Francisco
16053,71,2201,75,1,San Francisco
16235,71,2201,75,1,San Francisco
16236,71,2201,75,1,San Francisco
16238,71,2201,75,1,San Francisco
16534,71,2201,75,1,San Francisco
16535,71,2201,75,1,San Francisco
16572,71,2201,75,1,San Francisco
16629,71,2201,75,1,San Francisco
17061,71,2201,75,1,San Francisco
17121,71,2201,75,1,San Francisco
17122,71,2201,75,1,San Francisco
17123,71,2201,75,1,San Francisco
17124,71,2201,75,1,San Francisco
17311,71,2201,75,1,San Francisco
10074,72,2201,75,1,San Francisco
10075,72,2201,75,1,San Francisco
10076,72,2201,75,1,San Francisco
10597,72,2201,75,1,San Francisco
10697,72,2201,75,1,San Francisco
10698,72,2201,75,1,San Francisco
11015,72,2201,75,1,San Francisco
14533,72,2201,75,1,San Francisco
14536,72,2201,75,1,San Francisco
14542,72,2201,75,1,San Francisco
14590,72,2201,75,1,San Francisco
14592,72,2201,75,1,San Francisco
16944,72,2201,75,1,San Francisco
16950,72,2201,75,1,San Francisco
16952,72,2201,75,1,San Francisco
10499,73,2201,75,1,San Francisco
10598,73,2201,75,1,San Francisco
10994,73,2201,75,1,San Francisco
10995,73,2201,75,1,San Francisco
11157,73,2201,75,1,San Francisco
11499,73,2201,75,1,San Francisco
11501,73,2201,75,1,San Francisco
12004,73,2201,75,1,San Francisco
12545,73,2201,75,1,San Francisco
12546,73,2201,75,1,San Francisco
12547,73,2201,75,1,San Francisco
12548,73,2201,75,1,San Francisco
12549,73,2201,75,1,San Francisco
14543,73,2201,75,1,San Francisco
14544,73,2201,75,1,San Francisco
15968,73,2201,75,1,San Francisco
15969,73,2201,75,1,San Francisco
16954,73,2201,75,1,San Francisco
10078,74,2201,75,1,San Francisco
10532,74,2201,75,1,San Francisco
10840,74,2201,75,1,San Francisco
10876,74,2201,75,1,San Francisco
11068,74,2201,75,1,San Francisco
11086,74,2201,75,1,San Francisco
11090,74,2201,75,1,San Francisco
11500,74,2201,75,1,San Francisco
12516,74,2201,75,1,San Francisco
14198,74,2201,75,1,San Francisco
14474,74,2201,75,1,San Francisco
14534,74,2201,75,1,San Francisco
14545,74,2201,75,1,San Francisco
14591,74,2201,75,1,San Francisco
14796,74,2201,75,1,San Francisco
15851,74,2201,75,1,San Francisco
15904,74,2201,75,1,San Francisco
15905,74,2201,75,1,San Francisco
10951,75,2201,75,1,San Francisco
12428,75,2201,75,1,San Francisco
12430,75,2201,75,1,San Francisco
12489,75,2201,75,1,San Francisco
12491,75,2201,75,1,San Francisco
13455,75,2201,75,1,San Francisco
17255,75,2201,75,1,San Francisco
17307,75,2201,75,1,San Francisco
17310,75,2201,75,1,San Francisco
17357,75,2201,75,1,San Francisco
17358,75,2201,75,1,San Francisco
12230,76,2201,75,1,San Francisco
14186,76,2201,75,1,San Francisco
14856,76,2201,75,1,San Francisco
14858,76,2201,75,1,San Francisco
15574,76,2201,75,1,San Francisco
15752,76,2201,75,1,San Francisco
15871,76,2201,75,1,San Francisco
16193,76,2201,75,1,San Francisco
16576,76,2201,75,1,San Francisco
16577,76,2201,75,1,San Francisco
16579,76,2201,75,1,San Francisco
16633,76,2201,75,1,San Francisco
17308,76,2201,75,1,San Francisco
10853,77,2201,75,1,San Francisco
12577,77,2201,75,1,San Francisco
14137,77,2201,75,1,San Francisco
14203,77,2201,75,1,San Francisco
14926,77,2201,75,1,San Francisco
15169,77,2201,75,1,San Francisco
15898,77,2201,75,1,San Francisco
17359,77,2201,75,1,San Francisco
10681,78,2201,75,1,San Francisco
10854,78,2201,75,1,San Francisco
13922,78,2201,75,1,San Francisco
14645,78,2201,75,1,San Francisco
14761,78,2201,75,1,San Francisco
14927,78,2201,75,1,San Francisco
14928,78,2201,75,1,San Francisco
15168,78,2201,75,1,San Francisco
15170,78,2201,75,1,San Francisco
15697,78,2201,75,1,San Francisco
15750,78,2201,75,1,San Francisco
15751,78,2201,75,1,San Francisco
16763,78,2201,75,1,San Francisco
16765,78,2201,75,1,San Francisco
16766,78,2201,75,1,San Francisco
16872,78,2201,75,1,San Francisco
17239,78,2201,75,1,San Francisco
17240,78,2201,75,1,San Francisco
12107,79,2201,75,1,San Francisco
12233,79,2201,75,1,San Francisco
14857,79,2201,75,1,San Francisco
14860,79,2201,75,1,San Francisco
14861,79,2201,75,1,San Francisco
15335,79,2201,75,1,San Francisco
15336,79,2201,75,1,San Francisco
15337,79,2201,75,1,San Francisco
15338,79,2201,75,1,San Francisco
15553,79,2201,75,1,San Francisco
15571,79,2201,75,1,San Francisco
15575,79,2201,75,1,San Francisco
15577,79,2201,75,1,San Francisco
16056,79,2201,75,1,San Francisco
16057,79,2201,75,1,San Francisco
16586,79,2201,75,1,San Francisco
16637,79,2201,75,1,San Francisco
10793,80,2201,75,1,San Francisco
12227,80,2201,75,1,San Francisco
12229,80,2201,75,1,San Francisco
12530,80,2201,75,1,San Francisco
