maz,taz,maz_original,taz_original,PUMA5CE00,COUNTYFP,mtc_county_id,county_name
19944,2096,315841,300042,2401,1,4,Alameda
19945,2096,315842,300042,2401,1,4,Alameda
19946,2096,315843,300042,2401,1,4,Alameda
19947,2647,315845,300615,2401,1,4,Alameda
19948,3065,315846,301047,2401,1,4,Alameda
19949,2096,315847,300042,2401,1,4,Alameda
19950,2096,315848,300042,2401,1,4,Alameda
19951,3081,315850,301064,2401,1,4,Alameda
19952,3065,315852,301047,2401,1,4,Alameda
19953,3065,315853,301047,2401,1,4,Alameda
19954,2386,315854,300340,2401,1,4,Alameda
19955,2754,315859,300725,2409,1,4,Alameda
19956,2755,315860,300726,2409,1,4,Alameda
19957,2501,315865,300457,2409,1,4,Alameda
19958,2483,315866,300439,2409,1,4,Alameda
19959,2581,315869,300547,2409,1,4,Alameda
19960,2460,315872,300414,2409,1,4,Alameda
19961,2306,315878,300257,2408,1,4,Alameda
19962,2534,315879,300493,2408,1,4,Alameda
19963,2753,315881,300724,2409,1,4,Alameda
19964,2753,315882,300724,2409,1,4,Alameda
19965,2297,315883,300248,2409,1,4,Alameda
19966,2383,315884,300337,2409,1,4,Alameda
19967,2419,315885,300373,2408,1,4,Alameda
19968,2628,315888,300595,2409,1,4,Alameda
19969,2581,315891,300547,2409,1,4,Alameda
19970,2580,315892,300546,2409,1,4,Alameda
19971,2948,315893,300925,2406,1,4,Alameda
19972,2948,315894,300925,2406,1,4,Alameda
19973,2905,315895,300881,2407,1,4,Alameda
19974,2891,315897,300864,2406,1,4,Alameda
19975,2921,315898,300897,2406,1,4,Alameda
19976,2891,315900,300864,2406,1,4,Alameda
19977,2308,315902,300259,2406,1,4,Alameda
19978,2313,315903,300264,2406,1,4,Alameda
19979,2360,315904,300314,2406,1,4,Alameda
19980,2838,315905,300809,2407,1,4,Alameda
19981,2578,315907,300544,2407,1,4,Alameda
19982,2371,315908,300325,2407,1,4,Alameda
19983,3113,315913,301098,2405,1,4,Alameda
19984,2937,315923,300914,2405,1,4,Alameda
19985,3000,315927,300980,2405,1,4,Alameda
19986,2367,315930,300321,2405,1,4,Alameda
19987,2268,315932,300218,2407,1,4,Alameda
19988,2403,315935,300357,2410,1,4,Alameda
19989,2549,315936,300509,2410,1,4,Alameda
19990,2717,315940,300686,2410,1,4,Alameda
19991,2529,315941,300487,2410,1,4,Alameda
19992,2507,315948,300463,2410,1,4,Alameda
19993,2764,315953,300735,2410,1,4,Alameda
19994,3125,315955,301110,2410,1,4,Alameda
19995,3124,315960,301109,2410,1,4,Alameda
19996,2719,315961,300688,2410,1,4,Alameda
19997,2183,315963,300132,2410,1,4,Alameda
19998,2468,315964,300424,2410,1,4,Alameda
19999,2448,315965,300402,2410,1,4,Alameda
20000,2295,315966,300246,2410,1,4,Alameda
20001,2295,315967,300246,2410,1,4,Alameda
20002,2761,315970,300732,2410,1,4,Alameda
20003,2449,315974,300403,2410,1,4,Alameda
20004,2200,315979,300149,2402,1,4,Alameda
20005,2877,315983,300850,2404,1,4,Alameda
20006,2977,315984,300955,2404,1,4,Alameda
20007,2702,315986,300671,2404,1,4,Alameda
20008,2278,315987,300228,2404,1,4,Alameda
20009,3103,315989,301088,2403,1,4,Alameda
20010,2176,315991,300125,2403,1,4,Alameda
20011,2489,315992,300445,2403,1,4,Alameda
20012,3106,315993,301091,2403,1,4,Alameda
20013,2489,315994,300445,2403,1,4,Alameda
20014,2420,315995,300374,2402,1,4,Alameda
20015,2767,316003,300738,2402,1,4,Alameda
20016,2893,316006,300866,2404,1,4,Alameda
20017,3023,316009,301005,2403,1,4,Alameda
20018,2398,316017,300352,2405,1,4,Alameda
20019,2640,316028,300607,2401,1,4,Alameda
20020,2747,316031,300718,2401,1,4,Alameda
20021,2640,316032,300607,2401,1,4,Alameda
20022,2388,316035,300342,2401,1,4,Alameda
20023,2960,316036,300937,2401,1,4,Alameda
20024,2234,316038,300184,2401,1,4,Alameda
20025,2443,316040,300397,2409,1,4,Alameda
20026,3044,316044,301026,2409,1,4,Alameda
20027,2917,316049,300893,2408,1,4,Alameda
20028,2917,316050,300893,2408,1,4,Alameda
20029,2230,316051,300180,2408,1,4,Alameda
20030,2552,316057,300514,2408,1,4,Alameda
20031,2230,316060,300180,2408,1,4,Alameda
20032,2329,316068,300281,2405,1,4,Alameda
20033,2989,316069,300968,2405,1,4,Alameda
20034,2840,316070,300811,2406,1,4,Alameda
20035,3002,316071,300982,2406,1,4,Alameda
20036,2373,316072,300327,2406,1,4,Alameda
20037,3003,316075,300983,2407,1,4,Alameda
20038,3010,316077,300990,2407,1,4,Alameda
20039,2267,316083,300217,2407,1,4,Alameda
20040,2375,316085,300329,2406,1,4,Alameda
20041,3030,316086,301012,2406,1,4,Alameda
20042,2838,316090,300809,2407,1,4,Alameda
20043,2922,316092,300898,2407,1,4,Alameda
20044,2577,316093,300543,2407,1,4,Alameda
20045,2540,316094,300499,2407,1,4,Alameda
20046,2816,316097,300787,2410,1,4,Alameda
20047,2446,316099,300400,2410,1,4,Alameda
20048,2817,316100,300788,2410,1,4,Alameda
20049,2090,316102,300036,2410,1,4,Alameda
20050,2090,316103,300036,2410,1,4,Alameda
20051,2090,316104,300036,2410,1,4,Alameda
20052,2474,316111,300430,2410,1,4,Alameda
20053,2716,316115,300685,2410,1,4,Alameda
20054,2760,316120,300731,2410,1,4,Alameda
20055,2348,316126,300302,2410,1,4,Alameda
20056,2447,316129,300401,2410,1,4,Alameda
20057,2836,316131,300807,2410,1,4,Alameda
20058,2708,316134,300677,2410,1,4,Alameda
20059,2680,316138,300649,2410,1,4,Alameda
20060,2887,316144,300860,2404,1,4,Alameda
20061,2887,316146,300860,2404,1,4,Alameda
20062,2179,316148,300128,2402,1,4,Alameda
20063,2198,316152,300147,2402,1,4,Alameda
20064,2198,316153,300147,2402,1,4,Alameda
20065,2213,316163,300163,2404,1,4,Alameda
20066,2691,316165,300660,2404,1,4,Alameda
20067,2174,316169,300123,2402,1,4,Alameda
20068,2063,316170,300009,2403,1,4,Alameda
20069,2787,316171,300758,2403,1,4,Alameda
20070,2834,316175,300805,2403,1,4,Alameda
20071,2823,316177,300794,2403,1,4,Alameda
20072,3105,316178,301090,2403,1,4,Alameda
20073,3104,316179,301089,2403,1,4,Alameda
20074,2831,316181,300802,2403,1,4,Alameda
20075,2391,316185,300345,2404,1,4,Alameda
20076,2304,316187,300255,2404,1,4,Alameda
20077,2067,316188,300013,2404,1,4,Alameda
20078,2126,316190,300073,2404,1,4,Alameda
20079,2125,316192,300072,2404,1,4,Alameda
20080,2165,316200,300113,2403,1,4,Alameda
20081,3071,316202,301054,2403,1,4,Alameda
20082,2176,316203,300125,2403,1,4,Alameda
20083,2489,316206,300445,2403,1,4,Alameda
20084,2176,316208,300125,2403,1,4,Alameda
20085,2171,316211,300120,2403,1,4,Alameda
20086,2223,316212,300173,2403,1,4,Alameda
20087,2225,316213,300175,2403,1,4,Alameda
20088,2225,316214,300175,2403,1,4,Alameda
20089,2141,316217,300088,2403,1,4,Alameda
20090,2772,316222,300743,2402,1,4,Alameda
20091,2771,316223,300742,2402,1,4,Alameda
20092,2147,316226,300095,2403,1,4,Alameda
20093,2649,316227,300617,2403,1,4,Alameda
20094,2286,316230,300237,2404,1,4,Alameda
20095,2119,316231,300066,2402,1,4,Alameda
20096,2286,316232,300237,2404,1,4,Alameda
20097,2102,316234,300049,2402,1,4,Alameda
20098,2330,316235,300282,2402,1,4,Alameda
20099,2144,316237,300092,2402,1,4,Alameda
20100,2546,316240,300506,2402,1,4,Alameda
20101,2141,316252,300088,2403,1,4,Alameda
20102,2200,316253,300149,2402,1,4,Alameda
20103,3034,316255,301016,2402,1,4,Alameda
20104,2488,316265,300444,2403,1,4,Alameda
20105,2941,316266,300918,2404,1,4,Alameda
20106,2220,316273,300170,2403,1,4,Alameda
20107,2656,316280,300624,2402,1,4,Alameda
20108,2124,316283,300071,2404,1,4,Alameda
20109,3034,316284,301016,2402,1,4,Alameda
20110,2280,316286,300231,2402,1,4,Alameda
20111,2278,316287,300228,2404,1,4,Alameda
20112,2169,316293,300118,2402,1,4,Alameda
20113,2744,316298,300715,2402,1,4,Alameda
20114,2119,316307,300066,2402,1,4,Alameda
20115,2151,316308,300099,2402,1,4,Alameda
20116,2201,316312,300150,2402,1,4,Alameda
20117,3107,316315,301092,2402,1,4,Alameda
20118,2923,316317,300899,2402,1,4,Alameda
20119,2284,316318,300235,2402,1,4,Alameda
20120,3068,316321,301050,2403,1,4,Alameda
20121,2513,316332,300469,2405,1,4,Alameda
20122,2526,316334,300483,2405,1,4,Alameda
20123,3064,316338,301046,2401,1,4,Alameda
20124,2490,316339,300446,2401,1,4,Alameda
20125,2664,316340,300632,2401,1,4,Alameda
20126,2601,316342,300567,2401,1,4,Alameda
20127,2096,316343,300042,2401,1,4,Alameda
20128,2343,316345,300297,2409,1,4,Alameda
20129,3139,316346,301124,2409,1,4,Alameda
20130,2444,316353,300398,2408,1,4,Alameda
20131,3007,316354,300987,2409,1,4,Alameda
20132,2235,316355,300185,2408,1,4,Alameda
20133,2639,316357,300606,2408,1,4,Alameda
20134,2430,316359,300384,2409,1,4,Alameda
20135,2297,316363,300248,2409,1,4,Alameda
20136,2806,316364,300777,2409,1,4,Alameda
20137,2666,316367,300634,2409,1,4,Alameda
20138,2666,316368,300634,2409,1,4,Alameda
20139,2230,316372,300180,2408,1,4,Alameda
20140,2897,316373,300872,2406,1,4,Alameda
20141,2133,316374,300080,2406,1,4,Alameda
20142,2133,316375,300080,2406,1,4,Alameda
20143,2133,316376,300080,2406,1,4,Alameda
20144,2133,316377,300080,2406,1,4,Alameda
20145,2491,316378,300447,2406,1,4,Alameda
20146,2859,316379,300832,2406,1,4,Alameda
20147,2250,316380,300200,2406,1,4,Alameda
20148,2491,316381,300447,2406,1,4,Alameda
20149,2859,316382,300832,2406,1,4,Alameda
20150,2859,316383,300832,2406,1,4,Alameda
20151,2611,316385,300577,2406,1,4,Alameda
20152,2939,316393,300916,2405,1,4,Alameda
20153,2416,316395,300370,2405,1,4,Alameda
20154,2550,316396,300510,2407,1,4,Alameda
20155,2435,316398,300389,2407,1,4,Alameda
20156,2855,316401,300828,2407,1,4,Alameda
20157,2855,316402,300828,2407,1,4,Alameda
20158,2690,316407,300659,2405,1,4,Alameda
20159,2809,316413,300780,2406,1,4,Alameda
20160,2972,316415,300950,2405,1,4,Alameda
20161,2931,316416,300907,2407,1,4,Alameda
20162,2658,316427,300626,2410,1,4,Alameda
20163,2094,316432,300040,2410,1,4,Alameda
20164,2554,316433,300516,2410,1,4,Alameda
20165,2924,316434,300900,2410,1,4,Alameda
20166,2090,316436,300036,2410,1,4,Alameda
20167,2090,316437,300036,2410,1,4,Alameda
20168,2448,316440,300402,2410,1,4,Alameda
20169,3059,316442,301041,2410,1,4,Alameda
20170,3032,316443,301014,2410,1,4,Alameda
20171,2474,316451,300430,2410,1,4,Alameda
20172,2967,316464,300945,2403,1,4,Alameda
20173,2254,316467,300204,2403,1,4,Alameda
20174,3029,316470,301011,2403,1,4,Alameda
20175,2651,316471,300619,2403,1,4,Alameda
20176,2305,316473,300256,2403,1,4,Alameda
20177,2651,316474,300619,2403,1,4,Alameda
20178,2879,316475,300852,2403,1,4,Alameda
20179,2421,316477,300375,2403,1,4,Alameda
20180,2213,316483,300163,2404,1,4,Alameda
20181,2739,316484,300710,2403,1,4,Alameda
20182,3056,316486,301038,2404,1,4,Alameda
20183,3055,316487,301037,2404,1,4,Alameda
20184,3053,316488,301035,2404,1,4,Alameda
20185,3053,316490,301035,2404,1,4,Alameda
20186,2169,316493,300118,2402,1,4,Alameda
20187,2602,316494,300568,2402,1,4,Alameda
20188,2602,316495,300568,2402,1,4,Alameda
20189,2735,316496,300706,2403,1,4,Alameda
20190,2063,316497,300009,2403,1,4,Alameda
20191,2829,316499,300800,2403,1,4,Alameda
20192,2829,316500,300800,2403,1,4,Alameda
20193,2723,316502,300693,2402,1,4,Alameda
20194,2065,316503,300011,2403,1,4,Alameda
20195,2488,316507,300444,2403,1,4,Alameda
20196,2433,316509,300387,2404,1,4,Alameda
20197,2152,316512,300100,2402,1,4,Alameda
20198,3022,316520,301004,2402,1,4,Alameda
20199,2748,316525,300719,2401,1,4,Alameda
20200,2386,316526,300340,2401,1,4,Alameda
20201,3081,316527,301064,2401,1,4,Alameda
20202,3082,316531,301065,2401,1,4,Alameda
20203,3082,316533,301065,2401,1,4,Alameda
20204,2778,316535,300749,2401,1,4,Alameda
20205,2648,316536,300616,2401,1,4,Alameda
20206,2778,316537,300749,2401,1,4,Alameda
20207,2601,316540,300567,2401,1,4,Alameda
20208,2683,316541,300652,2401,1,4,Alameda
20209,3061,316542,301043,2401,1,4,Alameda
20210,2337,316543,300290,2409,1,4,Alameda
20211,3043,316545,301025,2409,1,4,Alameda
20212,3043,316546,301025,2409,1,4,Alameda
20213,2430,316547,300384,2409,1,4,Alameda
20214,2869,316548,300842,2409,1,4,Alameda
20215,2584,316549,300550,2409,1,4,Alameda
20216,2633,316552,300600,2409,1,4,Alameda
20217,2630,316553,300597,2409,1,4,Alameda
20218,2297,316554,300248,2409,1,4,Alameda
20219,2806,316555,300777,2409,1,4,Alameda
20220,2622,316561,300589,2408,1,4,Alameda
20221,2230,316562,300180,2408,1,4,Alameda
20222,2753,316567,300724,2409,1,4,Alameda
20223,2458,316570,300412,2408,1,4,Alameda
20224,2444,316571,300398,2408,1,4,Alameda
20225,2674,316578,300643,2408,1,4,Alameda
20226,2408,316580,300362,2408,1,4,Alameda
20227,2415,316586,300369,2407,1,4,Alameda
20228,2196,316588,300145,2405,1,4,Alameda
20229,2660,316589,300628,2406,1,4,Alameda
20230,3030,316590,301012,2406,1,4,Alameda
20231,2892,316592,300865,2406,1,4,Alameda
20232,2232,316593,300182,2406,1,4,Alameda
20233,2396,316594,300350,2406,1,4,Alameda
20234,3119,316596,301104,2406,1,4,Alameda
20235,2903,316609,300879,2406,1,4,Alameda
20236,2541,316610,300501,2407,1,4,Alameda
20237,2325,316618,300276,2405,1,4,Alameda
20238,2505,316622,300461,2410,1,4,Alameda
20239,2765,316625,300736,2410,1,4,Alameda
20240,2295,316633,300246,2410,1,4,Alameda
20241,2813,316635,300784,2410,1,4,Alameda
20242,2402,316639,300356,2410,1,4,Alameda
20243,2851,316640,300824,2410,1,4,Alameda
20244,2405,316643,300359,2410,1,4,Alameda
20245,2765,316644,300736,2410,1,4,Alameda
20246,2506,316645,300462,2410,1,4,Alameda
20247,2508,316650,300464,2410,1,4,Alameda
20248,2813,316651,300784,2410,1,4,Alameda
20249,2546,316655,300506,2402,1,4,Alameda
20250,2127,316657,300074,2404,1,4,Alameda
20251,2523,316659,300480,2402,1,4,Alameda
20252,2701,316660,300670,2402,1,4,Alameda
20253,2980,316661,300958,2402,1,4,Alameda
20254,2201,316663,300150,2402,1,4,Alameda
20255,2652,316664,300620,2402,1,4,Alameda
20256,2652,316665,300620,2402,1,4,Alameda
20257,2652,316666,300620,2402,1,4,Alameda
20258,2528,316667,300485,2402,1,4,Alameda
20259,2288,316668,300239,2402,1,4,Alameda
20260,2722,316671,300691,2402,1,4,Alameda
20261,3076,316673,301059,2402,1,4,Alameda
20262,2923,316674,300899,2402,1,4,Alameda
20263,2082,316676,300028,2402,1,4,Alameda
20264,2082,316677,300028,2402,1,4,Alameda
20265,2424,316678,300378,2402,1,4,Alameda
20266,2517,316679,300473,2402,1,4,Alameda
20267,3076,316680,301059,2402,1,4,Alameda
20268,3066,316681,301048,2402,1,4,Alameda
20269,2155,316682,300103,2402,1,4,Alameda
20270,2155,316684,300103,2402,1,4,Alameda
20271,2154,316685,300102,2402,1,4,Alameda
20272,2154,316686,300102,2402,1,4,Alameda
20273,2852,316688,300825,2402,1,4,Alameda
20274,2273,316692,300223,2404,1,4,Alameda
20275,2190,316693,300139,2404,1,4,Alameda
20276,2224,316695,300174,2402,1,4,Alameda
20277,2424,316701,300378,2402,1,4,Alameda
20278,2787,316702,300758,2403,1,4,Alameda
20279,2069,316709,300015,2405,1,4,Alameda
20280,2120,316710,300067,2405,1,4,Alameda
20281,2555,316712,300517,2405,1,4,Alameda
20282,2513,316713,300469,2405,1,4,Alameda
20283,2096,316716,300042,2401,1,4,Alameda
20284,2640,316721,300607,2401,1,4,Alameda
20285,2640,316722,300607,2401,1,4,Alameda
20286,2109,316723,300056,2401,1,4,Alameda
20287,2963,316724,300940,2401,1,4,Alameda
20288,2647,316729,300615,2401,1,4,Alameda
20289,2625,316733,300592,2409,1,4,Alameda
20290,3044,316735,301026,2409,1,4,Alameda
20291,2625,316736,300592,2409,1,4,Alameda
20292,2230,316747,300180,2408,1,4,Alameda
20293,2230,316750,300180,2408,1,4,Alameda
20294,2318,316762,300269,2407,1,4,Alameda
20295,2318,316766,300269,2407,1,4,Alameda
20296,2318,316767,300269,2407,1,4,Alameda
20297,2998,316768,300978,2405,1,4,Alameda
20298,2905,316771,300881,2407,1,4,Alameda
20299,2905,316772,300881,2407,1,4,Alameda
20300,2261,316775,300211,2406,1,4,Alameda
20301,2563,316778,300527,2407,1,4,Alameda
20302,2953,316779,300930,2405,1,4,Alameda
20303,2875,316781,300848,2406,1,4,Alameda
20304,3011,316789,300991,2406,1,4,Alameda
20305,2718,316791,300687,2410,1,4,Alameda
20306,3121,316799,301106,2410,1,4,Alameda
20307,2507,316804,300463,2410,1,4,Alameda
20308,2474,316809,300430,2410,1,4,Alameda
20309,2474,316810,300430,2410,1,4,Alameda
20310,2477,316826,300433,2404,1,4,Alameda
20311,2118,316829,300065,2403,1,4,Alameda
20312,2157,316832,300105,2403,1,4,Alameda
20313,2064,316834,300010,2403,1,4,Alameda
20314,2842,316835,300814,2404,1,4,Alameda
20315,2244,316838,300194,2404,1,4,Alameda
20316,2489,316840,300445,2403,1,4,Alameda
20317,3037,316846,301019,2402,1,4,Alameda
20318,3034,316848,301016,2402,1,4,Alameda
20319,2146,316849,300094,2402,1,4,Alameda
20320,2146,316850,300094,2402,1,4,Alameda
20321,2169,316851,300118,2402,1,4,Alameda
20322,2290,316853,300241,2402,1,4,Alameda
20323,3034,316854,301016,2402,1,4,Alameda
20324,2119,316857,300066,2402,1,4,Alameda
20325,2609,316858,300575,2402,1,4,Alameda
20326,2286,316864,300237,2404,1,4,Alameda
20327,2289,316865,300240,2402,1,4,Alameda
20328,2281,316868,300232,2402,1,4,Alameda
20329,2144,316869,300092,2402,1,4,Alameda
20330,3108,316871,301093,2402,1,4,Alameda
20331,2332,316876,300284,2402,1,4,Alameda
20332,2284,316880,300235,2402,1,4,Alameda
20333,2165,316885,300113,2403,1,4,Alameda
20334,2790,316893,300761,2403,1,4,Alameda
20335,2082,316894,300028,2402,1,4,Alameda
20336,2114,316903,300061,2402,1,4,Alameda
20337,2334,316905,300287,2402,1,4,Alameda
20338,2691,316907,300660,2404,1,4,Alameda
20339,2206,316909,300156,2402,1,4,Alameda
20340,2177,316912,300126,2402,1,4,Alameda
20341,2200,316913,300149,2402,1,4,Alameda
20342,2076,316914,300022,2402,1,4,Alameda
20343,2872,316915,300845,2402,1,4,Alameda
20344,2872,316916,300845,2402,1,4,Alameda
20345,2820,316918,300791,2402,1,4,Alameda
20346,2147,316921,300095,2403,1,4,Alameda
20347,2114,316925,300061,2402,1,4,Alameda
20348,2334,316928,300287,2402,1,4,Alameda
20349,2596,316930,300562,2405,1,4,Alameda
20350,2820,316932,300791,2402,1,4,Alameda
20351,2722,316937,300691,2402,1,4,Alameda
20352,2142,316945,300089,2402,1,4,Alameda
20353,3023,316948,301005,2403,1,4,Alameda
20354,2220,316951,300170,2403,1,4,Alameda
20355,2349,316952,300303,2404,1,4,Alameda
20356,2923,316954,300899,2402,1,4,Alameda
20357,2125,316957,300072,2404,1,4,Alameda
20358,2377,316961,300331,2402,1,4,Alameda
20359,2358,316963,300312,2403,1,4,Alameda
20360,2077,316971,300023,2402,1,4,Alameda
20361,2077,316972,300023,2402,1,4,Alameda
20362,3025,316974,301007,2402,1,4,Alameda
20363,2737,316975,300708,2403,1,4,Alameda
20364,2346,316976,300300,2404,1,4,Alameda
20365,2256,316977,300206,2405,1,4,Alameda
20366,2256,316980,300206,2405,1,4,Alameda
20367,2843,316983,300815,2405,1,4,Alameda
20368,2180,317001,300129,2405,1,4,Alameda
20369,2465,317002,300421,2405,1,4,Alameda
20370,2115,317003,300062,2405,1,4,Alameda
20371,2198,317005,300147,2402,1,4,Alameda
20372,2827,317008,300798,2403,1,4,Alameda
20373,2893,317010,300866,2404,1,4,Alameda
20374,2101,317011,300048,2402,1,4,Alameda
20375,3049,317014,301031,2402,1,4,Alameda
20376,2304,317025,300255,2404,1,4,Alameda
20377,2271,317026,300221,2404,1,4,Alameda
20378,2696,317034,300665,2401,1,4,Alameda
20379,3060,317035,301042,2401,1,4,Alameda
20380,2696,317036,300665,2401,1,4,Alameda
20381,2696,317037,300665,2401,1,4,Alameda
20382,2645,317038,300613,2401,1,4,Alameda
20383,2645,317039,300613,2401,1,4,Alameda
20384,3063,317040,301045,2401,1,4,Alameda
20385,2663,317041,300631,2401,1,4,Alameda
20386,2103,317043,300050,2401,1,4,Alameda
20387,2103,317044,300050,2401,1,4,Alameda
20388,2646,317045,300614,2401,1,4,Alameda
20389,2103,317047,300050,2401,1,4,Alameda
20390,2646,317049,300614,2401,1,4,Alameda
20391,2704,317054,300673,2409,1,4,Alameda
20392,2673,317055,300642,2408,1,4,Alameda
20393,2675,317056,300644,2408,1,4,Alameda
20394,2675,317057,300644,2408,1,4,Alameda
20395,2229,317058,300179,2408,1,4,Alameda
20396,2857,317059,300830,2409,1,4,Alameda
20397,2676,317063,300645,2408,1,4,Alameda
20398,2677,317065,300646,2408,1,4,Alameda
20399,2784,317068,300755,2408,1,4,Alameda
20400,3131,317073,301116,2408,1,4,Alameda
20401,2705,317075,300674,2408,1,4,Alameda
20402,2458,317080,300412,2408,1,4,Alameda
20403,2192,317082,300141,2405,1,4,Alameda
20404,3001,317086,300981,2405,1,4,Alameda
20405,3001,317087,300981,2405,1,4,Alameda
20406,2958,317088,300935,2405,1,4,Alameda
20407,2248,317090,300198,2405,1,4,Alameda
20408,3001,317092,300981,2405,1,4,Alameda
20409,2134,317093,300081,2405,1,4,Alameda
20410,2989,317094,300968,2405,1,4,Alameda
20411,2989,317095,300968,2405,1,4,Alameda
20412,2987,317096,300966,2405,1,4,Alameda
20413,3002,317098,300982,2406,1,4,Alameda
20414,2436,317101,300390,2406,1,4,Alameda
20415,2690,317102,300659,2405,1,4,Alameda
20416,3000,317103,300980,2405,1,4,Alameda
20417,3014,317105,300996,2407,1,4,Alameda
20418,3014,317107,300996,2407,1,4,Alameda
20419,2193,317115,300142,2405,1,4,Alameda
20420,2576,317116,300542,2405,1,4,Alameda
20421,2576,317119,300542,2405,1,4,Alameda
20422,2574,317120,300540,2405,1,4,Alameda
20423,3113,317121,301098,2405,1,4,Alameda
20424,2325,317122,300276,2405,1,4,Alameda
20425,2577,317124,300543,2407,1,4,Alameda
20426,2325,317131,300276,2405,1,4,Alameda
20427,2268,317137,300218,2407,1,4,Alameda
20428,2946,317144,300923,2406,1,4,Alameda
20429,3032,317146,301014,2410,1,4,Alameda
20430,2924,317147,300900,2410,1,4,Alameda
20431,2093,317149,300039,2410,1,4,Alameda
20432,2093,317151,300039,2410,1,4,Alameda
20433,2135,317152,300082,2410,1,4,Alameda
20434,2094,317154,300040,2410,1,4,Alameda
